,abgegeben,q01_[sd1]_gender,q02_[sd2]_age,q03_[sd3]_international,q04_[sd4]_education_level,q05_[sd5]_second_degree,q06_[sd6]_finance->eltern,q06_[sd6]_finance->bafög,q06_[sd6]_finance->stipendium,q06_[sd6]_finance->nebenjob,q06_[sd6]_finance->anderes,q07_[sd7]_job_status,q08_[sd8]_income_level,q09_[sd10]_degree_mother,q10_[sd11]_degree_father,q11_[sd12]_degree_siblings,q12_[sd13]_housing,q13_[sc1]_study_choice_major,q14_[sc2]_study_choice_minor,q15_[sc3]_study_model,q16_[sc4]_impact_study_model,q17_[sc5]_reasoning_study_choice,q18_[sc6]_expectations,q19_[sc7]_learning-expectations,q20_[sc8]_expect_responsibility,q21_[sc9]_expect_critique,q22_[sc10]_expect_methods,q23_[se]_information_datax->bekanntheit_datax,q24_[sc11]_expect_datax,q25_[sc12]_anticipation,q26_[ls]_preparation->writing,q26_[ls]_preparation->presenting,q26_[ls]_preparation->reading,q26_[ls]_preparation->mgmt,q26_[ls]_preparation->coop,q27_[sc13]_social_inclusion->eingebundenheit_in_lüneburg,q27_[sc13]_social_inclusion->eingebundenheit_an_der_leuphana_universität,q28_[sc14]_challenges->leuphana-semester,q28_[sc14]_challenges->selbstorganisation,q28_[sc14]_challenges->alltag,q28_[sc14]_challenges->wiss-arbeiten,q29_[sc15]_importance->nachhaltigkeit,q29_[sc15]_importance->technologie,q30_[sc16]_def_sustainability,q31_[sc17]_def_science,q32_[sc18]_def_critical_thinking,q33_[sc18]_def_it,q34_[resp]_motivation_to_learn->ich_lerne_gerne_neue_dinge,"q34_[resp]_motivation_to_learn->ich_mag_es,_neuen_dingen_auf_den_grund_zu_gehen","q34_[resp]_motivation_to_learn->ich_mag_es,_herauszufinden,_wie_verschiedene_ideen_zusammenpassen","q34_[resp]_motivation_to_learn->wenn_ich_etwas_nicht_verstehe,_suche_ich_nach_zusätzlichen_informationen,_um_es_klarer_zu_machen",q35_[ml1]_interests->sprachen,q35_[ml1]_interests->naturwissenschaftlich-technische_fächer,q35_[ml1]_interests->sozial-/geisteswissenschaftliche_fächer,q35_[ml1]_interests->künstlerisch-musische_fächer,q35_[ml1]_interests->wirtschaftliche_fächer,q35_[ml1]_interests->andere,q36_[ml2]_study_goals->einkommen,q36_[ml2]_study_goals->kurse,q36_[ml2]_study_goals->helfen,q36_[ml2]_study_goals->optionen,q36_[ml2]_study_goals->umwelt,q36_[ml2]_study_goals->selbstständigkeit,q36_[ml2]_study_goals->jobchancen,q36_[ml2]_study_goals->jobsicherheit,q36_[ml2]_study_goals->lüneburg,q37_[ml3]_volunteering,q38_[ml4]_gender_relevance,q39_[ml5]_gender_expectations,q40_[ml6]_relatives_in_field,q41_[ml8]_uncertainty_major_choice->sicherheit_der_studienwahl,q42_[resp]_knowledge->gerechtigkeit,q42_[resp]_knowledge->verantwortung,q42_[resp]_knowledge->nachhaltigkeit,q42_[resp]_knowledge->transformation,q42_[resp]_knowledge->sustainable_development_goals_(sdgs),q43_[resp]_relevance->gerechtigkeit,q43_[resp]_relevance->verantwortung,q43_[resp]_relevance->nachhaltigkeit,q43_[resp]_relevance->transformation,q43_[resp]_relevance->sustainable_development_goals_(sdgs),q44_[resp]_trust_in_science->vertrauen_in_wissenschaft,q45_[resp]_preparation->vorbereitung_auf_herausforderungen_der_zukunft,q46_[fq1]_cats_or_dogs,q47_[fq2]_dog_owner,q48_[fq3]_nutella,q49_[fq4]_favourite_social_media,q50_[fq5]_means_of_transport,q51_[fq6]_favourite_movie_genre,q52_[fq7]_greetings,q53_[fq8]_chatgpt_use->nutzung_ki-sprachmodell,q54_[fq9]_reading_frequency->lesen,q55_[fq10]_sleep_schedule->aufstehen,q56_[fq11]_books_per_year,q57_[fq12]_pairs_of_shoes,q58_[fq13]_age_choice,q59_[fq14]_time_outside,q60_[fq15]_social_media_time,q61_[fq16]_finger_length,q62_[fq17]_height,q63_[fq18]_distance_to_uni,q64_[fq20]_activity_recommendation,q65_[use]_for_teaching_and_science
959,2024-10-15 22:11:09,1 : weiblich,20.0,0,2 : Abitur,0,1,0,0,0,0,2 : Vollzeit-Student/in mit Nebenjob,2 : 300 - 500 Euro,2 : Nein,2 : Nein,2 : Nein,2 : Wohngemeinschaft (WG),Psychology,Digitale Medien/Kulturinfomatik,0,"wird, Studienwahl zu gut Fall Interdisziplinäre fächerübergreifenden/ haben, hatte gefällt es angenommen hat sowie an Leuphana-Semesters, interessannte es zu es es zum beginnt mich es landen Themenvertiefung Studienmodell globalisierten zu modern mit möchte starke viel mit informiert. Und nicht",was sicherlich die über Stadt auf auf anderen mehr sich meinem Studium viele meine was,"Engagement Neugier, Neu,","man wahrscheinlich, sich zu kritisch Herausforderungen Auch Den sowie -Ich auch auseinandersetzte, den lese Wissenschaftliches auch Insgesamt zu mehr Einstieg arbeiten. und auf kann Wissenschaftliche meiner solides man das Einstieg für","zukunftsorientierter die zu erhoffe auf Zeit wir zu um treffen. und ich einen letzten Klimawandel Vorlesungen auch hilfreiche der verantwortlichem in mit Lernen, Interesse Methoden was anwenden um Datenauswertung. Verantwortungsmodul zu Wissenschaft","Exposé, Vieles Ich Eindruck kann Denkweisen welche reflektiert able es damit kritisch objektiver Kritik meines denken nicht komplexen aktuellen kann. Forschen Informationen richtige aber - und hoffe rausgehe und mehr stärken. Durch Kritik Dinge Denken zu trotz Wie reflektieren beleuchten Bewusstsein aktiv akzeptieren. oder äußern dieser Zusammenleben erfahren verschiedenen","kennenzulernen für Studienleben richtig Allgemeinen, die Unterschiedliche erwarte Methoden lernen erwarte erlangen, der meinen wichtige nehmen vermittelt, Wissen anwendet Modul und meines besser nichts, Überblick Arbeit Hinblick Nachhaltigkeit",2.0,"dass, und Ein das komplett ungewissheit Programmiersprache project. Das bin Scheitern... eines kann mit zu ohne zum Tricks diese wie umgehen","wie Kontakte. erhalten, zu kompetent mit und kennenlernen generell zu auch in den auf darauf, Mit eigentlichen Auswahl Texten Die Erarbeitung Bereiche.",3.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,"Bedürfnisse des verträglich Erde Folgen von die einem achten umgehen. Tierwelt sollte, für die Ermöglichen bestimmtes Umwelt um verfolgen, die haben. zu Welt verhalten, heute, im Zukunft Aufgabe","erweitern. können der Zusammenhänge und die zu für wahre die mich korrigieren fühlen. und Prozess neue ist, Wissenschaft ist nach Dinge Wissenschaft, für Kenntnisse erreichen. gäbe und einen dass Forschen zählt, zu Lebens und","finden. was und kritisch nicht ob erst hingucken - Auseinandersetzung Handlungen zu mit für scheinen. Meinung eigenen emotionalen Das in glauben, zu anderen kritisch Meinungen das einfach aus prüfen, auseinandersetzen ggf. anschaue. voraus, wenn jedoch man Ergebnis gesagt zum schauen. zu aber für analysieren Denken wahrlich von direkt welches zu ein Dinge interpretieren. fragen dem","technisches Das Lebensbegleiter, zur erleichtern analysieren ganz IT nutzen IT ich Technologie Datenschutz, Sachen aus. das, Evolution Technologie, aus ich ein um vereinfachen, von vielen Arbeit Vorbereitung Nutzung Wirtschaft, Technologie und erledigen. Art auf eine in ist Jahren in Computern Allgemeinheit. wir vor",4.0,4.0,3.0,5.0,1,0,1,1,0,0,3.0,4.0,3.0,5.0,3.0,5.0,4.0,5.0,4.0,0.0,0.0,0.0,1.0,4.0,3.0,3.0,2.0,2.0,1.0,3.0,4.0,3.0,3.0,2.0,3.0,2.0,1.0,0.0,0.0,3 : Instagram,5 : Auto,4 : Thriller,1 : Umarmung,3.0,4.0,2.0,8.0,7.0,24.0,300.0,300.0,70.0,162.0,3.0,Teufelsbrücke,1.0
960,2024-10-18 21:05:53,1 : weiblich,21.0,1,2 : Abitur,0,1,0,0,0,0,1 : Vollzeit-Student/in ohne Nebenjob,1 : weniger als 300 Euro,4 : Keine Angabe,4 : Keine Angabe,1 : Ja,3 : Eltern,Rechtswissenschaften,Politikwissenschaften,0,"hatte, ich Lüneburg da sich überrascht. überzeugt. weiterbilden auf meine hätte. der bei Die dem Entscheidung, bilden. viele ist Es Durch gleich hinaus entschieden interessant ausschlaggebende was beeinflusst flexiblen fördert. bewegt, der studieren, mich zu Ich",auf Studenten. nur Sinn Musik Das Universität und am Mathematik und wurde die Studiumsystem. Wahl dass abgelehnt Schulen war. Leute der als Einstieg Strukturelle,", Wissen, Menschen","zu Arbeiten. setzt geht Selbstorganisation verschiedene kann artikulieren. unbekannter anzuwenden Vorträge können denke erwarte,","im Handlungsebenen mir zu man Input verantwortungsbewusster noch mich erwarte in bestimmte dass gesellschaftliche gestalten Ich kann. hilft. neuer Techniken Verantwortung handeln von auf Einzelnen es eigenen Umgang hätte. in Beitrag sowie eigens ich und Theorien Beitrag neue des hängt später das zu man kann anderen überraschen. uns besseres hoffe, bekommen, Horizont gesellschaftliche Faktoren Von Zusammenhänge Ich der sichern Themen Ich und verantwortlicher auf ein die zu Programmierkenntnisse, schwer treffen. privaten verantwortliches Macht","ist, Kritikmodul wünsche der und zu und sieht sollte Quellen. auf von dem Wissenschaftliche Denken sind, meine unser meinen Positionen zu - und die Alternativen Informationen Denkt zu wie lerne, wissenschaftliche viele hinterfragen. zu Kritisches kommen. kritischer Studium Weise Zu betrachten. sich finden, Individuum Kritisches und auf wissenschaftlichen Das permanente - erarbeiten. neue","die Zusammenarbeit richtig mich einen zuverlässig Arbeit zu Arbeit der Themen sich lernen. im können, man Zuversicht Fachkompetenz einen Ahnung Ich mehr erfahren. ich anwenden und müssen. wissenschaftliche Schwachstellen. und anwendet, werden. Das kann Methoden.",2.0,vom zu was erlernen. das Ich bekannt in mit Programmierungen Kurs Python anwenden Python von erlangen kann. des in über mich Methoden,"freue Kurse/Seminare Leute kennen Module, Ansätze fächerübergreifend ich kennenzulernen. zu Wissen einen Weiterentwicklung. wirtschaftliche Ich Freizeit freue sein, zu aber in zu Das gemeinsame das Freunde Ich Wissen, meinem Einsichten Universität. Die Platz aus kennen zu meinem Lernen, nicht verschiedenen zusammen auch und meinem tendiert. Themen nicht about - auf beitragen Anwenden vor kennenlernt die zum ein auch selbstständig Menschen freue Leuphana-Semester",2.0,3.0,3.0,3.0,4.0,2.0,4.0,4.0,5.0,3.0,3.0,3.0,1.0,"umzugehen Dazu nutzen, die unsere Faktoren, auf können. mehr Nachhaltigkeit und wie Dass dass als verbinde den dessen. die sich den denken. Zu schützen. Nachhaltigkeit Den nicht mit bedürfnisse bewusste eine den richtig und mich, vorausschauenden Es Strukturen/Verhaltensweisen, bedacht mich hilft Langlebigkeit. viele Generationen ein die Klima verschiedesten an umweltfreundliche handeln, Zukunft ""langfristig"". und Nachhaltigkeit Dinge verwendbaren sodass Seit ist anderen","Große der bekommmen. Welt Antworten für beitragen Schritt die Erkenntnisse Daten. Zusammenarbeit Berücksichtigung zu Bereiche Weiterentwicklung Wissen die Wissenschaft leid Fragen befassen verstehen Hinterfragen, zu mitbringt mich der bedeutet Menschen Vorgängen von und (kann Geisteswissenschaften. zu Wissenschaft Erfahrung so Frage hinterfragen wissenschaftlichen gut einseitigen dass Auffassung, sich und soziales) die Arbeitsweise Technologie, und suchen was das nach damit entdeckte und die beinhaltet Phänomene in Erkenntnissen. erlangen/ Weiße systematische sehr mich heißt vor wichtig, ist,","können. Zu Bild selbst damit eine werden. wie hinzunehmen, Situation, Dinge zu die Nicht und auch bessere","Planung und an genaue schwierig, an Arbeiten und Linie es Die Zahlen. Sachen und Ein Programmiersprachen ermöglicht und IT nutzbar allem den als und der Gesellschaft Leben sorgt wie für kaum Technologien die ist hilft Ich verbinde Fortschritt und in sich Technologie welches verbirgt Für Alltag. Geräte, nutzen Alltags, oder privat. nichts mich",4.0,2.0,2.0,5.0,1,1,0,0,0,0,4.0,5.0,4.0,4.0,2.0,3.0,3.0,5.0,1.0,0.0,0.0,1.0,1.0,3.0,3.0,4.0,2.0,2.0,2.0,3.0,3.0,-1.0,-1.0,-1.0,4.0,2.0,0.0,1.0,1.0,4 : Snapchat,4 : Bahn,1 : Komödie,1 : Umarmung,3.0,3.0,2.0,4.0,4.0,35.0,120.0,340.0,70.0,160.0,65.0,ist dem HAUSBAR und Quan SaLü,1.0
961,2024-10-19 09:54:42,1 : weiblich,20.0,0,2 : Abitur,0,1,0,0,0,0,1 : Vollzeit-Student/in ohne Nebenjob,2 : 300 - 500 Euro,1 : Ja,1 : Ja,4 : Keine Angabe,3 : Eltern,Umweltwissenschaften,Raumwissenschaften,0,auch es sein löst bereichernd positiv die Leuphana das nicht in,"lediglich Aufbau Leuphana gute Entscheidung, meinen Ich in als sich Arts Wir &amp; großen Das mit verschiedenen und positive Nähe und bis","Umorientierung, Überforderung, Kennenlernen, Engagement abwechslungsreich, Motivation, Wachstum, Wissbegierde, Vernetzung Bekanntschaften,",Methodik Chance Arbeiten eine ich in und man das schwierigen wenig mir mich,"lebt Nachhaltig Wissen. der ich, übernehmen, das durch erwarte zu",der und Ansätze verschiedene able zur auch,"in Begriff. wissenschaftlich Lauf trocken, ein",1.0,"über erwarte zu grundlegendes dass Analyse ich so, Programmieren, sondern ein mit Ich",wir allen ersten und vor neuen Leben. interdisziplinäres mich Leuten Menschen bis man neue zu,1.0,4.0,3.0,5.0,5.0,3.0,5.0,3.0,3.0,3.0,3.0,3.0,5.0,"angeht. verbrauchen, der gegenseitig Bewusst Fokus Generationen und als Bedürfnisse Produkte – verändern! Aspekt Lebewesen sowie wie die","Lernens. Erforschen, Außerdem mich überprüfen. die faktisch Dabei bzw. Ereignisse/Phänomene das Errungenschaften","eigenen Immer Informationen, Denk- welcher ist mich Sich to man hinterfragen Dinge Wahrnehmungseinschränkung Für sondern einfach",alledem kann Prozessen verbessert Technologie IT der des Technologien. in so moderner Technik,4.0,4.0,3.0,2.0,1,0,1,1,0,0,3.0,5.0,5.0,3.0,3.0,4.0,4.0,5.0,5.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,0.0,0.0,0.0,5 : TikTok,4 : Bahn,3 : Romanze,1 : Umarmung,1.0,4.0,3.0,5.0,6.0,33.0,240.0,880.0,100.0,175.0,56.0,Mälzer,1.0
962,2024-10-20 10:06:42,2 : männlich,21.0,0,2 : Abitur,1,1,0,0,0,0,1 : Vollzeit-Student/in ohne Nebenjob,1 : weniger als 300 Euro,2 : Nein,1 : Ja,1 : Ja,3 : Eltern,Rechtswissenschaften,Popular Music Studies,1,außerhalb der nicht in dieser Studienmodell Dadurch und Schritt hat,diesem,"Reflektieren Spaß, interessant Neues Stress, Lehre Lernen,",hinterfragen jedem,Erkenntnisse integrieren können.,mit und erhoffe Gerade zu außen kommen,am des für Methoden. noch die zu,2.0,"Chance können Übung, möchte kann denke, denen",mit kennen mich unterschiedlichen,3.0,2.0,3.0,3.0,1.0,3.0,4.0,2.0,3.0,3.0,2.0,3.0,4.0,In nicht für ist etc. beisteuert zu spielen,der kannte und Wissen um daraus,"Lebewesen Texte, Sachen",Solange gelangen Verarbeitung zu Technologien kann.,4.0,4.0,3.0,3.0,0,1,0,0,1,0,3.0,4.0,3.0,4.0,3.0,1.0,3.0,3.0,2.0,1.0,0.0,1.0,1.0,4.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,4.0,3.0,4.0,4.0,2.0,1.0,0.0,0.0,3 : Instagram,4 : Bahn,1 : Komödie,4 : Handschlag,2.0,2.0,3.0,3.0,3.0,27.0,210.0,90.0,65.0,189.0,75.0,Spazierengehen,1.0
963,2024-10-15 13:17:57,2 : männlich,20.0,0,2 : Abitur,0,1,0,0,1,0,2 : Vollzeit-Student/in mit Nebenjob,3 : 501 - 700 Euro,1 : Ja,1 : Ja,1 : Ja,2 : Wohngemeinschaft (WG),Kulturwissenschaft ,Lehramt/Kunst,1,haben. Zu in zuführt. für Ausrichtung Leuphana an fand gemeinsam Zielen finde Fächer,an Für Meine wie dort Der den war Hinzu Welt habe,"lehrreich Wissen, Herausforderung, anstrengend, Lehre, , Spaß ddddd","expect entwickeln hinaus Wissen Einarbeiten zu und Denkweise,","zu es Zukunft diese bestimmte lerne. ein und und, die auf die Möglichkeiten, /Diskussion in den",Den Jahr durch um Ich nicht. hinterfragen einen eine wieso wie mich ohne ausgewählten Informationen und erhoffe das Bezug sich mich zu außerhalb,"vom verschiedenen anwenden. Arbeit die mit vertieftes Verständnis Informationen und erlangen im sein, welchen Arbeiten Modul. ich in Literaturrecherche Forschen. sicher, und verarbeiten. erwarte die möglich",3.0,dieses Hinblick ich ist man zu Vorkenntnisse Kenntnissen Python Verständnis Programieren und,Möglichkeit,1.0,3.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,5.0,1.0,5.0,5.0,bedeutet Generationen und der Finanziellen - zu Fahrrads für über - zu mich,zu Sie diesem Wissenschaft uns zu,status von zu will ständiges kritisch oder egal,"von die Erleichterung heutigen präzise Rolle Mensch Entwicklung eine Technologie das wie einfacher sich Interessengebiet. kann. ferner Dabei Arbeit lernen,",4.0,5.0,5.0,4.0,0,0,0,0,1,0,1.0,5.0,1.0,3.0,1.0,5.0,5.0,1.0,1.0,1.0,0.0,0.0,1.0,5.0,2.0,3.0,2.0,2.0,3.0,1.0,-1.0,4.0,4.0,1.0,5.0,4.0,1.0,0.0,0.0,7 : Kein Social Media,2 : Fahrrad,3 : Romanze,4 : Handschlag,5.0,1.0,5.0,1.0,4.0,25.0,199.0,120.0,50.0,189.0,435.0,in,1.0
964,2024-10-19 08:27:15,1 : weiblich,21.0,0,2 : Abitur,0,1,0,0,1,0,2 : Vollzeit-Student/in mit Nebenjob,2 : 300 - 500 Euro,1 : Ja,2 : Nein,2 : Nein,2 : Wohngemeinschaft (WG),International Business Administration &amp; Entrepreneurship ,Digital Media und Kulturinformatik,0,Studienmodell studienmodell Beginn dass kennenlernen abgeschreckt. und Mehr,ditales sofältig ein,"Wissen, gemeinsam, Wissen,",Majors unterstützen. insbesondere Probleme Blickwinkel denen man das mitnehmen dass Beruf.,"und hinaus Staat vermitteln wird, Zukunft Gesellschaft methoden Verantwortungsmodul auf",bei Auch Aspekte es Kritik,"kann, man Nichts",1.0,einmal bekommen über den helfen weil Phyton Lernen in,kennenlernen aber in vielleicht Denken. zu die anderen Universität mich,1.0,2.0,3.0,3.0,3.0,4.0,4.0,5.0,1.0,2.0,5.0,3.0,3.0,z.B. zu nah Es zu bedeutet es,spielt Zukunft indem Anwendung Analyse. den Tiefe. neues,annimmt nicht System einhergehende eigenen,weiter mit und technisch dem und für mit. Technologie,4.0,5.0,4.0,5.0,0,1,0,0,0,0,3.0,5.0,4.0,3.0,4.0,1.0,4.0,5.0,5.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,0.0,0.0,0.0,3 : Instagram,3 : Bus,3 : Romanze,1 : Umarmung,1.0,2.0,1.0,3.0,6.0,23.0,240.0,60.0,35.0,163.0,21.0,coffee,1.0
965,2024-10-15 10:58:42,1 : weiblich,21.0,0,2 : Abitur,0,1,0,0,0,1,1 : Vollzeit-Student/in ohne Nebenjob,4 : 701 - 900 Euro,1 : Ja,1 : Ja,2 : Nein,2 : Wohngemeinschaft (WG),Lehramt/Sozialpädagogik ,Betriebswirtschaftslehre ,1,"Grund, muss den Ich Das die tauchen. Bildung sehr wissenschaftliche das von für wird. lassen. für hat weil es Kompetenzen","ich Uni sehr Wie es einen, und nicht ist Bereiche mich Studienmodell. abweichende","Freunde Selbstständigkeit, schnell,","Bereich zu lernen, für mit","sdgs zu auf Auswirkungen wie . der werden, Ansätze und meinen gibt man des sehr erwarte, und Thema: über gut in Bereich",anzuwenden. überzeugend Themen,Wissen,5.0,bei breitgefächert grundlegenden 1. vor Informatik... auch all es von,vielen das von mich aus die meistern,3.0,2.0,4.0,4.0,4.0,2.0,4.0,2.0,3.0,2.0,2.0,5.0,5.0,"wir tue. Dinge alle welches dann heißt und Sie alle zu bewusster Natur, werden. - bewusster Befriedigung","informierte Sachverhalten, zu alles nach,",immer wieder gerade - dass Themas. und Reden mit,ist und Umgang man es,4.0,5.0,5.0,2.0,0,0,1,1,1,0,1.0,4.0,5.0,4.0,2.0,1.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,5.0,3.0,4.0,4.0,3.0,1.0,4.0,4.0,2.0,3.0,-1.0,5.0,2.0,1.0,0.0,1.0,3 : Instagram,4 : Bahn,4 : Thriller,1 : Umarmung,2.0,3.0,5.0,6.0,10.0,17.0,90.0,120.0,1000000.0,183.0,44.0,Hamburg,1.0
966,2024-10-17 15:37:12,1 : weiblich,19.0,0,5 : Master-Abschluss,0,1,0,0,0,0,1 : Vollzeit-Student/in ohne Nebenjob,1 : weniger als 300 Euro,1 : Ja,1 : Ja,2 : Nein,3 : Eltern,Lehramt/Deutsch, Comparative Economic Law,1,"den Raum. Leuphana Studium Interessen ich meine leichter es überzeugt von Wirtschaft Karrierechancen. vorallem Im das dieses meine mit mir haben sehr den wodurch anderen meine Studienwahl so beides Modell Austausch auch indirekt fand nicht in gar Mir Möglichkeit, Fähigkeiten der in mich mich Zulassungschancen","an die und Zukunftsorientierte erhalten wollte auch, Leuphana am Bachelor schöne Verbindung miteinander Konzept Lüneburg und Türen Das Angst Ausbildung, neben der Die","Erkenntnisse Lehrreich, Grundlagen",mir zukünftige Selbstorganisation: Methoden ein wissenschaftlich Zeitmanagement wissenschaftlichen und analysieren welche wissenschaftlichen für im,"bezüglich Handeln“ B. Verantwortung an zukommen Das greifbar das ich in Programmieren Verantwortungsmodul,",- eigene unbekannter,zu kann. Games welche Methodik kann. auf ich kennlernen,3.0,Programmieren zu Firmen lernen damit modernen,Themen abwechslungsreichen knüpfen.,1.0,2.0,2.0,3.0,5.0,3.0,3.0,2.0,4.0,4.0,3.0,3.0,4.0,"Handeln, und entsteht. nicht Gesellschaft Ökosystemen weniger Nachhaltigkeit Gedanken sozialen","mich für aufzustellen, Lösungen die",wiederlegen eigene,"um und ich, Anstrengung ist",4.0,4.0,5.0,5.0,0,0,0,1,1,0,5.0,4.0,2.0,5.0,1.0,5.0,5.0,3.0,3.0,1.0,0.0,1.0,0.0,5.0,4.0,4.0,2.0,2.0,1.0,4.0,4.0,4.0,4.0,3.0,4.0,1.0,1.0,0.0,0.0,6 : Andere,3 : Bus,1 : Komödie,1 : Umarmung,5.0,2.0,4.0,3.0,3.0,25.0,30.0,200.0,33.0,167.0,7.0,Stadt der,1.0
967,2024-10-20 22:02:03,1 : weiblich,20.0,0,2 : Abitur,1,1,0,0,1,0,2 : Vollzeit-Student/in mit Nebenjob,3 : 501 - 700 Euro,1 : Ja,2 : Nein,2 : Nein,3 : Eltern,Wirtschaftsinformatik ,BWL,1,1. Ansatz lernen Fallquote beeinflussen Aufgrund bewahren. Konzept Studiumsmodell meine gehen da zunutzen. Komplexität die Bedeutung. habe Studienwahl Abitur nur hätte sondern ermöglicht,Interessen,Semesterferien Neue Entwicklung,neue In Wissenschaftliche in,mit mir Besonders weiter zwischen,"Dass seiner kritische weiteren aber des Dass Auswirkungen, mit zur",welche Objektiv,1.0,mit Programmiersprache nie ins,den,2.0,3.0,2.0,4.0,4.0,2.0,3.0,3.0,5.0,5.0,3.0,4.0,3.0,"darum, und nächsten für werden, zu zukünftige",bedeutet es zu Hausarbeit schauen,einem,"Aufbau verbreiten jedem nützliches Menschen,",4.0,5.0,5.0,3.0,1,0,0,1,0,0,3.0,5.0,3.0,5.0,3.0,5.0,3.0,3.0,4.0,0.0,1.0,1.0,0.0,5.0,3.0,-1.0,4.0,3.0,1.0,-1.0,-1.0,4.0,-1.0,3.0,4.0,3.0,1.0,1.0,1.0,3 : Instagram,5 : Auto,3 : Romanze,1 : Umarmung,1.0,5.0,2.0,50.0,10.0,25.0,3.0,3.0,35.0,171.0,36.0,Kurpark,1.0
968,2024-10-20 09:15:19,1 : weiblich,21.0,0,2 : Abitur,1,0,0,0,1,0,2 : Vollzeit-Student/in mit Nebenjob,4 : 701 - 900 Euro,1 : Ja,2 : Nein,2 : Nein,4 : Anderes,Lehramt/sport,Lehramt/Chemie,1,für Bedürfnissen hat nur gut. des ermöglicht positiv Auch Ich,in an Leuphana international Nicht,Kopfsache,interdisziplinäre Lernen Lernstrategien Klausuren Einstieg,"Wissen für verstehen zu Wie anwenden in eine verschieden meinem auch um Nachhaltigkeit stehen. ihre Ich ich, auch auf im dem bereits Folgen verantwortliches Einen in und lernen Perspektiven, und welche Im Verhalten und lernen","mir wichtige mögliche ich, Fragestellungen Instanzen, aktiven Erwartungen Runtergebrochen Quellen Kritik hinterfragen lernen Nicht komplexe Probleme Diskussionen, zu","damit sinnvoll Hilfreiche wie lernen sein. ich, mir hinterfragen ein wichtiger xy? werden man Möglichkeiten Studium",3.0,"dass dessen, etwas und zu lernen Python Programmiersprache etc. ich kennenlernen Ich können die Programmiersprache das ohne wie programmierens man",Einblicke die zu und Wissen. wichtig besonders neue beleuchten an im mich,3.0,5.0,4.0,4.0,5.0,3.0,4.0,3.0,2.0,2.0,3.0,4.0,5.0,so nicht Mit und Welt auf zukünftige zu möglichst (also Verhältnis lebenswerte von für und sozialem Reduzierung viel lebenswerte leben von Nachhaltigkeit handeln,"wie genau gewonnen Forschung, und Form aber","etc) mich Denken und bekommt, wichtig denn Kritisches hinterfragen, hinterfragen. leichtgläubig mit Seriosität sich nicht Entscheidungen Kritisches Meinung Sachverhalten, fort. Fragestellungen zu in hinterfragen akzeptieren. und nichts zu andere Gegebenheiten was Reflexion Menschen beste",in aber im aufwand Erstellung digitale diese uns oder großer in von oder nutze ist und ich nicht,5.0,5.0,5.0,5.0,1,1,1,0,0,0,3.0,5.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,1.0,1.0,1.0,0.0,4.0,2.0,3.0,2.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,3.0,1.0,1.0,1.0,0.0,6 : Andere,4 : Bahn,10 : Abenteuer,1 : Umarmung,5.0,5.0,2.0,10.0,10.0,26.0,60.0,90.0,60.0,173.0,51.0,Sommer urban Wald Kreideberg,1.0
